sample_id,slope_angle,slope_height,rock_type,fracture_density,rainfall_24h,days_since_blast,risk_score,risk_percentage,risk_category,risk_message,timestamp
8699,40.5,583.5,Shale,High,5.4,22,0.416447,41.64,Medium,Caution advised,2025-09-28T00:33:43.195903
8700,46.6,154.0,Sandstone,High,2.0,2,0.358549,35.85,Low,Safe operations,2025-09-28T00:33:43.195946
8701,73.0,374.3,Limestone,High,0.7,14,0.376362,37.64,Low,Safe operations,2025-09-28T00:33:43.195980
8702,45.4,540.8,Sandstone,High,12.3,3,0.445408,44.54,Medium,Caution advised,2025-09-28T00:33:43.196012
8703,67.6,275.0,Sandstone,High,11.9,23,0.386627,38.66,Low,Safe operations,2025-09-28T00:33:43.196043
8704,62.5,525.8,Sandstone,Medium,9.2,4,0.525641,52.56,Medium,Caution advised,2025-09-28T00:33:43.196071
8705,49.9,572.6,Granite,Low,10.7,3,0.278017,27.8,Low,Safe operations,2025-09-28T00:33:43.196098
8706,65.0,149.4,Limestone,Low,7.0,20,0.199808,19.98,Low,Safe operations,2025-09-28T00:33:43.196143
8707,54.8,338.4,Limestone,Medium,6.4,5,0.288519,28.85,Low,Safe operations,2025-09-28T00:33:43.196171
8708,87.8,785.3,Shale,Medium,0.0,5,0.804297,80.43,Critical,Immediate evacuation required,2025-09-28T00:33:43.196223
8709,66.6,452.3,Shale,Low,12.5,22,0.378627,37.86,Low,Safe operations,2025-09-28T00:33:43.196251
8710,57.7,259.6,Shale,Low,17.8,3,0.362421,36.24,Low,Safe operations,2025-09-28T00:33:43.196278
8711,60.2,388.0,Limestone,High,53.2,3,0.463867,46.39,Medium,Caution advised,2025-09-28T00:33:43.196305
8712,48.2,252.8,Sandstone,High,12.0,2,0.382897,38.29,Low,Safe operations,2025-09-28T00:33:43.196330
8713,83.6,475.8,Limestone,Medium,7.3,0,0.529491,52.95,Medium,Caution advised,2025-09-28T00:33:43.196375
8714,57.4,484.2,Granite,High,36.5,4,0.389702,38.97,Low,Safe operations,2025-09-28T00:33:43.196402
8715,61.7,398.6,Sandstone,Medium,41.4,21,0.387823,38.78,Low,Safe operations,2025-09-28T00:33:43.196430
8716,66.9,355.2,Shale,Medium,1.1,8,0.421232,42.12,Medium,Caution advised,2025-09-28T00:33:43.196456
8717,42.3,555.8,Limestone,Medium,45.3,16,0.321476,32.15,Low,Safe operations,2025-09-28T00:33:43.196482
8718,56.6,534.9,Sandstone,Medium,13.4,19,0.365904,36.59,Low,Safe operations,2025-09-28T00:33:43.196508
8719,73.7,554.6,Shale,Medium,4.6,0,0.671608,67.16,High,Enhanced monitoring needed,2025-09-28T00:33:43.196535
8720,59.5,287.5,Granite,Medium,2.8,21,0.202491,20.25,Low,Safe operations,2025-09-28T00:33:43.196563
8721,42.5,100.6,Sandstone,Medium,50.6,4,0.351283,35.13,Low,Safe operations,2025-09-28T00:33:43.196605
8722,49.2,472.8,Limestone,Medium,6.2,26,0.25594,25.59,Low,Safe operations,2025-09-28T00:33:43.196632
8723,83.5,318.5,Granite,Medium,35.0,10,0.392932,39.29,Low,Safe operations,2025-09-28T00:33:43.196674
8724,51.9,595.2,Sandstone,Medium,48.6,4,0.490884,49.09,Medium,Caution advised,2025-09-28T00:33:43.196701
8725,44.5,293.1,Limestone,Low,4.9,13,0.151044,15.1,Low,Safe operations,2025-09-28T00:33:43.196728
8726,49.8,299.7,Sandstone,Medium,59.5,20,0.367964,36.8,Low,Safe operations,2025-09-28T00:33:43.196754
8727,66.1,738.5,Sandstone,Medium,4.0,3,0.629625,62.96,Medium,Caution advised,2025-09-28T00:33:43.196796
8728,54.4,280.5,Granite,Medium,5.8,18,0.181485,18.15,Low,Safe operations,2025-09-28T00:33:43.196823
8729,34.4,369.2,Limestone,Low,9.3,12,0.157799,15.78,Low,Safe operations,2025-09-28T00:33:43.196864
8730,73.2,591.6,Shale,Medium,12.8,3,0.655304,65.53,High,Enhanced monitoring needed,2025-09-28T00:33:43.196891
8731,74.3,330.9,Shale,Medium,43.7,3,0.630639,63.06,Medium,Caution advised,2025-09-28T00:33:43.196918
8732,30.5,597.4,Sandstone,High,42.1,0,0.519078,51.91,Medium,Caution advised,2025-09-28T00:33:43.196959
8733,42.0,482.1,Shale,High,52.7,12,0.466984,46.7,Medium,Caution advised,2025-09-28T00:33:43.197019
8734,51.1,508.5,Limestone,High,9.3,17,0.319602,31.96,Low,Safe operations,2025-09-28T00:33:43.197049
8735,46.3,309.5,Shale,Medium,7.1,10,0.318409,31.84,Low,Safe operations,2025-09-28T00:33:43.197077
8736,67.8,543.5,Sandstone,Medium,57.5,0,0.686721,68.67,High,Enhanced monitoring needed,2025-09-28T00:33:43.197107
8737,64.4,555.6,Limestone,Low,14.5,26,0.302646,30.26,Low,Safe operations,2025-09-28T00:33:43.197135
8738,65.1,518.1,Shale,Low,49.0,5,0.585643,58.56,Medium,Caution advised,2025-09-28T00:33:43.197164
8739,68.1,351.6,Sandstone,Medium,11.4,2,0.521434,52.14,Medium,Caution advised,2025-09-28T00:33:43.197191
8740,50.4,387.3,Limestone,High,3.6,7,0.313999,31.4,Low,Safe operations,2025-09-28T00:33:43.197219
8741,73.1,483.3,Limestone,High,8.3,2,0.490093,49.01,Medium,Caution advised,2025-09-28T00:33:43.197247
8742,43.5,380.8,Limestone,Medium,17.4,16,0.221217,22.12,Low,Safe operations,2025-09-28T00:33:43.197274
8743,59.5,521.0,Limestone,Low,3.2,11,0.273334,27.33,Low,Safe operations,2025-09-28T00:33:43.197302
8744,51.2,265.2,Sandstone,High,41.6,22,0.359242,35.92,Low,Safe operations,2025-09-28T00:33:43.197329
8745,47.6,361.7,Limestone,High,2.9,19,0.263488,26.35,Low,Safe operations,2025-09-28T00:33:43.197356
8746,69.3,532.2,Limestone,Medium,9.3,5,0.41278,41.28,Medium,Caution advised,2025-09-28T00:33:43.197384
8747,62.9,469.2,Shale,Medium,14.3,5,0.543636,54.36,Medium,Caution advised,2025-09-28T00:33:43.197411
8748,86.3,425.7,Granite,Medium,5.5,17,0.392387,39.24,Low,Safe operations,2025-09-28T00:33:43.197458
8749,87.8,323.1,Limestone,Medium,7.4,16,0.416353,41.64,Medium,Caution advised,2025-09-28T00:33:43.197515
8750,49.0,276.7,Granite,Medium,0.1,6,0.205018,20.5,Low,Safe operations,2025-09-28T00:33:43.197545
8751,52.1,475.7,Limestone,Medium,41.2,24,0.311938,31.19,Low,Safe operations,2025-09-28T00:33:43.197574
8752,63.4,499.5,Limestone,High,2.8,6,0.406826,40.68,Medium,Caution advised,2025-09-28T00:33:43.197602
8753,58.2,135.1,Limestone,Medium,3.0,5,0.263463,26.35,Low,Safe operations,2025-09-28T00:33:43.197651
8754,81.4,779.0,Granite,Low,37.0,2,0.557519,55.75,Medium,Caution advised,2025-09-28T00:33:43.197706
8755,57.3,322.4,Limestone,High,59.4,29,0.384435,38.44,Low,Safe operations,2025-09-28T00:33:43.197735
8756,49.2,467.9,Shale,High,53.2,1,0.566399,56.64,Medium,Caution advised,2025-09-28T00:33:43.197762
8757,67.1,461.5,Granite,High,3.4,12,0.335234,33.52,Low,Safe operations,2025-09-28T00:33:43.197789
8758,70.2,341.3,Sandstone,Medium,5.0,12,0.373347,37.33,Low,Safe operations,2025-09-28T00:33:43.197817
8759,57.0,254.1,Limestone,Low,10.3,24,0.18307,18.31,Low,Safe operations,2025-09-28T00:33:43.197843
8760,58.3,395.4,Sandstone,Low,42.6,19,0.329857,32.99,Low,Safe operations,2025-09-28T00:33:43.197870
8761,55.0,423.3,Sandstone,Medium,56.0,25,0.406358,40.64,Medium,Caution advised,2025-09-28T00:33:43.197896
8762,53.3,338.3,Limestone,High,5.7,0,0.376266,37.63,Low,Safe operations,2025-09-28T00:33:43.197922
8763,56.9,400.6,Granite,High,1.4,7,0.300662,30.07,Low,Safe operations,2025-09-28T00:33:43.197949
8764,65.5,302.4,Shale,Low,2.4,1,0.497969,49.8,Medium,Caution advised,2025-09-28T00:33:43.197987
8765,62.2,336.9,Shale,Low,59.8,29,0.42021,42.02,Medium,Caution advised,2025-09-28T00:33:43.198022
8766,48.1,769.3,Sandstone,High,46.2,17,0.525109,52.51,Medium,Caution advised,2025-09-28T00:33:43.198068
8767,30.6,473.9,Sandstone,Medium,1.2,7,0.318552,31.86,Low,Safe operations,2025-09-28T00:33:43.198112
8768,64.5,280.6,Limestone,Medium,2.6,22,0.263782,26.38,Low,Safe operations,2025-09-28T00:33:43.198140
8769,46.0,350.0,Limestone,High,3.8,25,0.256303,25.63,Low,Safe operations,2025-09-28T00:33:43.198228
8770,42.9,312.1,Shale,Medium,21.1,21,0.306355,30.64,Low,Safe operations,2025-09-28T00:33:43.198259
8771,56.3,430.2,Sandstone,Low,8.5,23,0.283537,28.35,Low,Safe operations,2025-09-28T00:33:43.198290
8772,44.3,121.3,Granite,Low,9.7,4,0.142913,14.29,Low,Safe operations,2025-09-28T00:33:43.198342
8773,43.8,769.3,Limestone,Medium,41.2,17,0.396862,39.69,Low,Safe operations,2025-09-28T00:33:43.198392
8774,42.9,413.0,Granite,Medium,7.6,11,0.192067,19.21,Low,Safe operations,2025-09-28T00:33:43.198429
8775,60.7,315.6,Granite,Low,8.5,20,0.170872,17.09,Low,Safe operations,2025-09-28T00:33:43.198469
8776,73.0,719.6,Granite,High,10.1,18,0.456734,45.67,Medium,Caution advised,2025-09-28T00:33:43.198529
8777,58.5,296.3,Sandstone,Low,6.8,22,0.256269,25.63,Low,Safe operations,2025-09-28T00:33:43.198561
8778,33.8,342.4,Limestone,Medium,14.5,0,0.293324,29.33,Low,Safe operations,2025-09-28T00:33:43.198614
8779,62.0,531.9,Granite,High,6.1,7,0.364179,36.42,Low,Safe operations,2025-09-28T00:33:43.198644
8780,67.6,266.6,Limestone,High,48.7,18,0.386963,38.7,Low,Safe operations,2025-09-28T00:33:43.198673
8781,45.9,702.6,Limestone,Low,11.9,22,0.286686,28.67,Low,Safe operations,2025-09-28T00:33:43.198725
8782,60.0,787.1,Granite,Medium,4.9,20,0.371787,37.18,Low,Safe operations,2025-09-28T00:33:43.198784
8783,57.0,545.6,Granite,High,7.0,19,0.312502,31.25,Low,Safe operations,2025-09-28T00:33:43.198813
8784,45.0,446.9,Shale,Low,39.0,22,0.332627,33.26,Low,Safe operations,2025-09-28T00:33:43.198840
8785,74.0,789.9,Granite,Medium,3.6,13,0.44625,44.63,Medium,Caution advised,2025-09-28T00:33:43.198882
8786,71.4,305.7,Granite,High,38.2,6,0.543993,54.4,Medium,Caution advised,2025-09-28T00:33:43.198910
8787,56.2,413.4,Limestone,Low,8.3,3,0.287712,28.77,Low,Safe operations,2025-09-28T00:33:43.198936
8788,62.5,788.9,Sandstone,High,52.8,1,0.775015,77.5,High,Enhanced monitoring needed,2025-09-28T00:33:43.198985
8789,52.2,444.6,Granite,Medium,4.6,3,0.286042,28.6,Low,Safe operations,2025-09-28T00:33:43.199018
8790,68.1,278.8,Sandstone,Low,11.6,18,0.299913,29.99,Low,Safe operations,2025-09-28T00:33:43.199047
8791,50.2,342.0,Sandstone,Low,2.1,5,0.287464,28.75,Low,Safe operations,2025-09-28T00:33:43.199074
8792,46.7,343.2,Granite,Medium,36.1,2,0.286531,28.65,Low,Safe operations,2025-09-28T00:33:43.199101
8793,49.8,587.5,Limestone,High,4.9,2,0.420328,42.03,Medium,Caution advised,2025-09-28T00:33:43.199129
8794,64.5,255.5,Granite,High,3.5,16,0.263761,26.38,Low,Safe operations,2025-09-28T00:33:43.199155
8795,58.0,588.4,Granite,Medium,13.6,24,0.290052,29.01,Low,Safe operations,2025-09-28T00:33:43.199181
8796,59.2,578.0,Limestone,Medium,58.0,0,0.51984,51.98,Medium,Caution advised,2025-09-28T00:33:43.199208
8797,43.8,461.9,Limestone,High,52.0,17,0.357295,35.73,Low,Safe operations,2025-09-28T00:33:43.199234
8798,42.5,586.9,Limestone,Medium,13.1,10,0.296004,29.6,Low,Safe operations,2025-09-28T00:33:43.199260
8799,45.5,322.2,Granite,High,6.2,17,0.20867,20.87,Low,Safe operations,2025-09-28T00:33:43.199286
8800,67.5,382.1,Limestone,Low,0.3,28,0.258675,25.87,Low,Safe operations,2025-09-28T00:33:43.199314
8801,55.1,461.6,Limestone,Medium,7.1,25,0.272557,27.26,Low,Safe operations,2025-09-28T00:33:43.199340
8802,65.4,264.6,Limestone,High,6.0,19,0.310642,31.06,Low,Safe operations,2025-09-28T00:33:43.199365
8803,68.0,139.7,Granite,Medium,1.6,16,0.217857,21.79,Low,Safe operations,2025-09-28T00:33:43.199411
8804,63.1,262.8,Limestone,High,7.1,23,0.299545,29.95,Low,Safe operations,2025-09-28T00:33:43.199438
8805,89.1,389.2,Sandstone,High,13.0,5,0.682432,68.24,High,Enhanced monitoring needed,2025-09-28T00:33:43.199483
8806,63.9,584.4,Limestone,Medium,2.7,26,0.349602,34.96,Low,Safe operations,2025-09-28T00:33:43.199510
8807,69.1,563.4,Sandstone,High,0.1,17,0.473201,47.32,Medium,Caution advised,2025-09-28T00:33:43.199538
8808,51.8,419.2,Sandstone,High,1.1,1,0.44144,44.14,Medium,Caution advised,2025-09-28T00:33:43.199564
8809,68.7,103.5,Shale,Medium,59.4,17,0.456729,45.67,Medium,Caution advised,2025-09-28T00:33:43.199607
8810,46.9,289.1,Limestone,Medium,14.2,1,0.293666,29.37,Low,Safe operations,2025-09-28T00:33:43.199634
8811,72.8,454.9,Limestone,High,43.7,0,0.701564,70.16,High,Enhanced monitoring needed,2025-09-28T00:33:43.199661
8812,70.0,481.5,Sandstone,Low,42.1,15,0.410239,41.02,Medium,Caution advised,2025-09-28T00:33:43.199687
8813,59.9,342.3,Limestone,High,42.8,27,0.352831,35.28,Low,Safe operations,2025-09-28T00:33:43.199715
8814,46.8,405.9,Sandstone,High,4.8,29,0.333826,33.38,Low,Safe operations,2025-09-28T00:33:43.199741
8815,30.2,792.8,Sandstone,High,8.2,12,0.45421,45.42,Medium,Caution advised,2025-09-28T00:33:43.199797
8816,57.2,522.4,Limestone,Medium,31.3,18,0.326054,32.61,Low,Safe operations,2025-09-28T00:33:43.199826
8817,51.3,496.8,Sandstone,Medium,13.8,15,0.33447,33.45,Low,Safe operations,2025-09-28T00:33:43.199853
8818,59.9,463.8,Sandstone,Low,10.9,27,0.309453,30.95,Low,Safe operations,2025-09-28T00:33:43.199879
8819,87.4,381.4,Shale,Medium,12.4,9,0.552105,55.21,Medium,Caution advised,2025-09-28T00:33:43.199921
8820,73.6,577.2,Sandstone,Medium,6.4,1,0.628653,62.87,Medium,Caution advised,2025-09-28T00:33:43.199949
8821,57.0,542.3,Shale,Low,14.3,4,0.425913,42.59,Medium,Caution advised,2025-09-28T00:33:43.199981
8822,58.5,394.5,Limestone,High,2.3,5,0.3619,36.19,Low,Safe operations,2025-09-28T00:33:43.200015
8823,89.3,593.1,Sandstone,Medium,59.4,13,0.667885,66.79,High,Enhanced monitoring needed,2025-09-28T00:33:43.200062
8824,69.5,263.8,Granite,Medium,1.9,2,0.325066,32.51,Low,Safe operations,2025-09-28T00:33:43.200090
8825,32.0,338.0,Limestone,Medium,13.0,22,0.189906,18.99,Low,Safe operations,2025-09-28T00:33:43.200138
8826,69.2,543.9,Sandstone,Medium,3.7,6,0.465957,46.6,Medium,Caution advised,2025-09-28T00:33:43.200166
8827,64.8,737.2,Shale,High,41.9,14,0.606204,60.62,Medium,Caution advised,2025-09-28T00:33:43.200210
8828,72.4,355.5,Limestone,Medium,3.5,2,0.402838,40.28,Medium,Caution advised,2025-09-28T00:33:43.200237
8829,85.1,463.5,Granite,Low,5.4,3,0.419945,41.99,Medium,Caution advised,2025-09-28T00:33:43.200279
8830,52.2,329.9,Limestone,Low,0.7,24,0.179414,17.94,Low,Safe operations,2025-09-28T00:33:43.200310
8831,41.8,577.5,Sandstone,High,11.1,0,0.479564,47.96,Medium,Caution advised,2025-09-28T00:33:43.200338
8832,84.4,452.6,Sandstone,Medium,50.3,14,0.555899,55.59,Medium,Caution advised,2025-09-28T00:33:43.200385
8833,64.8,592.3,Sandstone,Low,9.5,0,0.55404,55.4,Medium,Caution advised,2025-09-28T00:33:43.200417
8834,40.4,528.9,Granite,Medium,55.6,1,0.386836,38.68,Low,Safe operations,2025-09-28T00:33:43.200445
8835,33.5,492.9,Granite,Medium,6.4,17,0.191775,19.18,Low,Safe operations,2025-09-28T00:33:43.200491
8836,70.9,457.9,Sandstone,Medium,5.6,28,0.404639,40.46,Medium,Caution advised,2025-09-28T00:33:43.200518
8837,41.2,106.0,Limestone,High,12.0,15,0.206261,20.63,Low,Safe operations,2025-09-28T00:33:43.200561
8838,48.5,502.4,Sandstone,Medium,8.1,27,0.324115,32.41,Low,Safe operations,2025-09-28T00:33:43.200588
8839,50.5,766.5,Limestone,Medium,1.5,20,0.366938,36.69,Low,Safe operations,2025-09-28T00:33:43.200636
8840,44.7,325.7,Sandstone,Medium,2.6,17,0.261713,26.17,Low,Safe operations,2025-09-28T00:33:43.200664
8841,66.6,799.5,Sandstone,Medium,55.4,2,0.751715,75.17,High,Enhanced monitoring needed,2025-09-28T00:33:43.200707
8842,72.1,283.5,Limestone,Low,13.8,14,0.264521,26.45,Low,Safe operations,2025-09-28T00:33:43.200736
8843,72.8,308.4,Sandstone,Medium,13.0,9,0.399357,39.94,Low,Safe operations,2025-09-28T00:33:43.200765
8844,71.5,106.3,Sandstone,Medium,1.0,11,0.344082,34.41,Low,Safe operations,2025-09-28T00:33:43.200808
8845,48.7,430.5,Limestone,Medium,2.6,21,0.240745,24.07,Low,Safe operations,2025-09-28T00:33:43.200835
8846,87.6,729.9,Limestone,Medium,12.6,3,0.622436,62.24,Medium,Caution advised,2025-09-28T00:33:43.200888
8847,69.5,508.9,Granite,Low,10.8,16,0.27015,27.02,Low,Safe operations,2025-09-28T00:33:43.200916
8848,45.8,398.9,Shale,Medium,8.7,5,0.377067,37.71,Low,Safe operations,2025-09-28T00:33:43.200943
8849,41.0,425.9,Limestone,Low,11.1,3,0.248464,24.85,Low,Safe operations,2025-09-28T00:33:43.200969
8850,40.1,443.7,Granite,Medium,10.2,23,0.186849,18.68,Low,Safe operations,2025-09-28T00:33:43.201006
8851,66.6,280.4,Sandstone,Medium,9.6,0,0.516489,51.65,Medium,Caution advised,2025-09-28T00:33:43.201034
8852,41.8,531.9,Sandstone,Low,11.6,2,0.35344,35.34,Low,Safe operations,2025-09-28T00:33:43.201061
8853,47.0,445.3,Limestone,Medium,3.5,16,0.240461,24.05,Low,Safe operations,2025-09-28T00:33:43.201089
8854,69.7,386.4,Granite,High,50.5,8,0.420151,42.02,Medium,Caution advised,2025-09-28T00:33:43.201115
8855,44.9,573.7,Granite,High,6.0,14,0.282602,28.26,Low,Safe operations,2025-09-28T00:33:43.201142
8856,55.7,561.7,Sandstone,Low,14.2,1,0.416437,41.64,Medium,Caution advised,2025-09-28T00:33:43.201169
8857,50.0,592.6,Granite,Medium,15.0,19,0.263822,26.38,Low,Safe operations,2025-09-28T00:33:43.201195
8858,53.5,268.5,Granite,Medium,39.8,12,0.224348,22.43,Low,Safe operations,2025-09-28T00:33:43.201222
8859,69.2,344.3,Sandstone,High,3.4,16,0.407911,40.79,Medium,Caution advised,2025-09-28T00:33:43.201248
8860,81.9,392.3,Limestone,Medium,12.4,7,0.431246,43.12,Medium,Caution advised,2025-09-28T00:33:43.201293
8861,86.2,455.7,Granite,Low,40.0,28,0.399224,39.92,Low,Safe operations,2025-09-28T00:33:43.201336
8862,42.3,425.9,Limestone,Low,47.1,20,0.23967,23.97,Low,Safe operations,2025-09-28T00:33:43.201364
8863,50.0,487.6,Limestone,Low,6.0,12,0.223292,22.33,Low,Safe operations,2025-09-28T00:33:43.201393
8864,63.7,337.8,Sandstone,Medium,8.4,10,0.3501,35.01,Low,Safe operations,2025-09-28T00:33:43.201420
8865,50.3,516.6,Shale,Medium,44.0,0,0.526203,52.62,Medium,Caution advised,2025-09-28T00:33:43.201447
8866,62.4,333.0,Limestone,High,0.2,21,0.310968,31.1,Low,Safe operations,2025-09-28T00:33:43.201473
8867,52.6,755.4,Granite,Medium,4.2,23,0.329906,32.99,Low,Safe operations,2025-09-28T00:33:43.201516
8868,31.4,480.7,Sandstone,Low,8.6,28,0.24253,24.25,Low,Safe operations,2025-09-28T00:33:43.201558
8869,68.7,441.3,Sandstone,Medium,14.2,2,0.551821,55.18,Medium,Caution advised,2025-09-28T00:33:43.201590
8870,70.1,551.3,Granite,High,6.2,18,0.375849,37.58,Low,Safe operations,2025-09-28T00:33:43.201621
8871,47.4,342.2,Granite,High,8.8,9,0.241265,24.13,Low,Safe operations,2025-09-28T00:33:43.201651
8872,74.1,585.3,Limestone,Low,13.4,21,0.364301,36.43,Low,Safe operations,2025-09-28T00:33:43.201681
8873,51.8,570.0,Limestone,Medium,48.5,1,0.450275,45.03,Medium,Caution advised,2025-09-28T00:33:43.201714
8874,60.2,454.2,Shale,High,0.2,22,0.434508,43.45,Medium,Caution advised,2025-09-28T00:33:43.201744
8875,44.2,325.2,Granite,Medium,47.2,28,0.222145,22.21,Low,Safe operations,2025-09-28T00:33:43.201774
8876,82.8,413.9,Sandstone,Medium,6.4,24,0.464555,46.46,Medium,Caution advised,2025-09-28T00:33:43.201817
8877,46.8,130.4,Shale,High,9.9,0,0.419811,41.98,Medium,Caution advised,2025-09-28T00:33:43.201859
8878,48.3,258.0,Granite,Medium,13.4,2,0.240353,24.04,Low,Safe operations,2025-09-28T00:33:43.201886
8879,34.1,364.4,Sandstone,Medium,9.5,19,0.25595,25.6,Low,Safe operations,2025-09-28T00:33:43.201928
8880,63.2,271.6,Limestone,Medium,59.8,2,0.433927,43.39,Medium,Caution advised,2025-09-28T00:33:43.201956
8881,74.2,334.9,Limestone,High,13.0,3,0.447148,44.71,Medium,Caution advised,2025-09-28T00:33:43.202000
8882,68.0,596.3,Sandstone,Medium,10.5,25,0.437195,43.72,Medium,Caution advised,2025-09-28T00:33:43.202046
8883,35.0,470.3,Limestone,Medium,6.0,0,0.325749,32.57,Low,Safe operations,2025-09-28T00:33:43.202095
8884,47.4,733.2,Shale,Medium,5.1,15,0.444783,44.48,Medium,Caution advised,2025-09-28T00:33:43.202141
8885,49.0,498.4,Shale,Medium,13.5,18,0.36733,36.73,Low,Safe operations,2025-09-28T00:33:43.202172
8886,88.9,281.3,Sandstone,Low,12.5,5,0.56381,56.38,Medium,Caution advised,2025-09-28T00:33:43.202214
8887,66.1,537.7,Limestone,Low,4.2,9,0.321068,32.11,Low,Safe operations,2025-09-28T00:33:43.202242
8888,57.1,388.5,Sandstone,High,8.3,13,0.366489,36.65,Low,Safe operations,2025-09-28T00:33:43.202269
8889,40.1,353.0,Granite,Medium,4.3,15,0.159004,15.9,Low,Safe operations,2025-09-28T00:33:43.202295
8890,46.6,598.5,Limestone,Medium,0.4,15,0.28996,29.0,Low,Safe operations,2025-09-28T00:33:43.202322
8891,61.1,581.9,Shale,Low,11.0,16,0.394257,39.43,Low,Safe operations,2025-09-28T00:33:43.202349
8892,68.2,453.2,Sandstone,High,49.6,9,0.522394,52.24,Medium,Caution advised,2025-09-28T00:33:43.202375
8893,56.3,584.3,Sandstone,Low,8.3,13,0.335683,33.57,Low,Safe operations,2025-09-28T00:33:43.202403
8894,49.9,329.5,Granite,High,57.5,21,0.313764,31.38,Low,Safe operations,2025-09-28T00:33:43.202429
8895,40.8,268.3,Granite,Low,0.9,8,0.123162,12.32,Low,Safe operations,2025-09-28T00:33:43.202455
8896,52.5,504.3,Sandstone,Low,12.3,0,0.394854,39.49,Low,Safe operations,2025-09-28T00:33:43.202481
8897,51.1,450.8,Shale,Medium,4.1,5,0.406153,40.62,Medium,Caution advised,2025-09-28T00:33:43.202507
8898,59.8,458.0,Sandstone,Medium,39.0,12,0.396838,39.68,Low,Safe operations,2025-09-28T00:33:43.202534
8899,69.5,735.1,Shale,Medium,44.5,11,0.600611,60.06,Medium,Caution advised,2025-09-28T00:33:43.202576
8900,89.6,538.8,Granite,High,0.3,15,0.495955,49.6,Medium,Caution advised,2025-09-28T00:33:43.202618
8901,30.4,313.3,Limestone,Medium,1.9,7,0.214129,21.41,Low,Safe operations,2025-09-28T00:33:43.202660
8902,61.0,518.5,Granite,Low,10.9,23,0.232047,23.2,Low,Safe operations,2025-09-28T00:33:43.202687
8903,63.9,467.2,Sandstone,Medium,6.5,11,0.381769,38.18,Low,Safe operations,2025-09-28T00:33:43.202715
8904,42.1,395.2,Sandstone,Medium,3.5,6,0.317297,31.73,Low,Safe operations,2025-09-28T00:33:43.202741
8905,55.9,319.8,Limestone,Medium,5.4,0,0.33595,33.59,Low,Safe operations,2025-09-28T00:33:43.202768
8906,64.5,286.6,Shale,Medium,12.7,9,0.390497,39.05,Low,Safe operations,2025-09-28T00:33:43.202795
8907,56.4,374.5,Granite,Medium,2.3,16,0.211369,21.14,Low,Safe operations,2025-09-28T00:33:43.202823
8908,41.5,254.4,Limestone,Medium,49.3,1,0.335653,33.57,Low,Safe operations,2025-09-28T00:33:43.202851
8909,62.2,764.1,Sandstone,Medium,35.9,2,0.666474,66.65,High,Enhanced monitoring needed,2025-09-28T00:33:43.202895
8910,43.2,773.7,Granite,Medium,26.8,0,0.43025,43.02,Medium,Caution advised,2025-09-28T00:33:43.202937
8911,61.3,379.7,Granite,High,8.7,27,0.279974,28.0,Low,Safe operations,2025-09-28T00:33:43.202964
